type	time_s	freq_khz	amp_dbfs	pulse_ix	info_key	info_value
1	2.7909	0.0	-100.0	67		
1	2.791	0.0	-100.0	67		
1	2.7954	39.9	-50.0	68		
1	2.7955	39.1	-50.0	68		
1	2.7956	39.1	-50.0	68		
1	2.7957	0.0	-100.0	68		
1	2.7958	0.0	-100.0	68		
1	2.7959	0.0	-100.0	68		
1	2.796	0.0	-100.0	68		
1	2.7961	0.0	-100.0	68		
1	2.7962	0.0	-100.0	68		
1	2.7963	0.0	-100.0	68		
1	2.7964	0.0	-100.0	68		
1	2.7965	0.0	-100.0	68		
1	2.7966	0.0	-100.0	68		
1	2.7967	0.0	-100.0	68		
1	2.7968	0.0	-100.0	68		
1	2.7969	0.0	-100.0	68		
1	2.797	0.0	-100.0	68		
1	2.7971	0.0	-100.0	68		
1	2.7972	0.0	-100.0	68		
1	2.7973	0.0	-100.0	68		
1	2.7974	0.0	-100.0	68		
1	2.7975	0.0	-100.0	68		
1	2.7976	48.3	-47.0	68		
1	2.7977	47.8	-46.0	68		
1	2.7978	46.8	-46.0	68		
1	2.7979	46.3	-46.0	68		
1	2.798	46.1	-47.0	68		
1	2.7981	45.5	-47.0	68		
1	2.7982	39.8	-47.0	68		
1	2.7983	40.4	-45.0	68		
1	2.7984	40.6	-45.0	68		
1	2.7985	40.7	-47.0	68		
1	2.7986	41.1	-49.0	68		
1	2.7987	41.1	-49.0	68		
1	2.7988	35.8	-50.0	68		
1	2.7989	35.1	-50.0	68		
1	2.799	0.0	-100.0	68		
1	2.7991	42.6	-50.0	68		
1	2.7992	0.0	-100.0	68		
1	2.7993	0.0	-100.0	68		
1	2.7994	0.0	-100.0	68		
1	2.7995	41.5	-48.0	68		
1	2.7996	42.1	-46.0	68		
1	2.7997	41.5	-47.0	68		
1	2.7998	40.9	-47.0	68		
1	2.7999	40.9	-44.0	68		
1	2.8	40.7	-43.0	68		
1	2.8001	40.6	-44.0	68		
1	2.8002	40.1	-46.0	68		
1	2.8003	45.7	-44.0	68		
1	2.8004	40.9	-46.0	68		
1	2.8005	40.9	-44.0	68		
1	2.8006	40.9	-46.0	68		
1	2.8007	0.0	-100.0	68		
1	2.8008	34.0	-49.0	68		
1	2.8009	33.6	-50.0	68		
1	2.801	40.9	-47.0	68		
1	2.8011	40.8	-45.0	68		
1	2.8012	37.9	-46.0	68		
1	2.8013	36.4	-48.0	68		
1	2.8014	35.4	-49.0	68		
1	2.8015	44.4	-49.0	68		
1	2.8016	39.6	-47.0	68		
1	2.8017	40.0	-46.0	68		
1	2.8018	40.5	-45.0	68		
1	2.8019	40.3	-48.0	68		
1	2.802	0.0	-100.0	68		
1	2.8021	0.0	-100.0	68		
1	2.8022	0.0	-100.0	68		
1	2.8023	42.4	-49.0	68		
1	2.8024	42.1	-48.0	68		
1	2.8025	42.3	-48.0	68		
1	2.8026	42.4	-46.0	68		
1	2.8027	42.1	-44.0	68		
1	2.8028	41.7	-45.0	68		
1	2.8029	41.5	-47.0	68		
1	2.803	0.0	-100.0	68		
1	2.8031	0.0	-100.0	68		
1	2.8032	0.0	-100.0	68		
1	2.8033	0.0	-100.0	68		
1	2.8034	0.0	-100.0	68		
1	2.8035	0.0	-100.0	68		
1	2.8036	39.2	-49.0	68		
1	2.8037	39.1	-49.0	68		
1	2.8038	0.0	-100.0	68		
1	2.8039	0.0	-100.0	68		
1	2.804	0.0	-100.0	68		
1	2.8041	0.0	-100.0	68		
1	2.8042	0.0	-100.0	68		
1	2.8043	0.0	-100.0	68		
1	2.8044	0.0	-100.0	68		
1	2.8045	0.0	-100.0	68		
1	2.8046	0.0	-100.0	68		
1	2.8047	0.0	-100.0	68		
1	2.8048	0.0	-100.0	68		
1	2.8049	0.0	-100.0	68		
1	2.805	0.0	-100.0	68		
1	2.8051	0.0	-100.0	68		
1	2.8052	0.0	-100.0	68		
1	2.8053	0.0	-100.0	68		
1	2.8054	0.0	-100.0	68		
1	2.8055	0.0	-100.0	68		
1	2.8056	0.0	-100.0	68		
1	2.8059	44.0	-50.0	69		
1	2.806	43.9	-50.0	69		
1	2.8061	0.0	-100.0	69		
1	2.8062	0.0	-100.0	69		
1	2.8063	0.0	-100.0	69		
1	2.8064	0.0	-100.0	69		
1	2.8065	0.0	-100.0	69		
1	2.8066	0.0	-100.0	69		
1	2.8067	0.0	-100.0	69		
1	2.8068	0.0	-100.0	69		
1	2.8069	0.0	-100.0	69		
1	2.807	0.0	-100.0	69		
1	2.8071	0.0	-100.0	69		
1	2.8072	0.0	-100.0	69		
1	2.8073	0.0	-100.0	69		
1	2.8074	0.0	-100.0	69		
1	2.8075	0.0	-100.0	69		
1	2.8076	0.0	-100.0	69		
1	2.8077	0.0	-100.0	69		
1	2.8078	0.0	-100.0	69		
1	2.8079	0.0	-100.0	69		
1	2.8126	39.9	-49.0	70		
1	2.8127	0.0	-100.0	70		
1	2.8128	0.0	-100.0	70		
1	2.8129	0.0	-100.0	70		
1	2.813	0.0	-100.0	70		
1	2.8131	0.0	-100.0	70		
1	2.8132	0.0	-100.0	70		
1	2.8133	0.0	-100.0	70		
1	2.8134	0.0	-100.0	70		
1	2.8135	0.0	-100.0	70		
1	2.8136	0.0	-100.0	70		
1	2.8137	0.0	-100.0	70		
1	2.8138	0.0	-100.0	70		
1	2.8139	0.0	-100.0	70		
1	2.814	0.0	-100.0	70		
1	2.8141	0.0	-100.0	70		
1	2.8142	0.0	-100.0	70		
1	2.8143	0.0	-100.0	70		
1	2.8144	0.0	-100.0	70		
1	2.8145	0.0	-100.0	70		
1	2.8341	52.5	-50.0	71		
1	2.8342	52.4	-48.0	71		
1	2.8343	52.3	-49.0	71		
1	2.8344	48.0	-48.0	71		
1	2.8345	47.5	-42.0	71		
1	2.8346	46.9	-38.0	71		
1	2.8347	46.2	-36.0	71		
1	2.8348	44.6	-37.0	71		
1	2.8349	43.5	-34.0	71		
1	2.835	43.1	-32.0	71		
1	2.8351	42.9	-31.0	71		
1	2.8352	42.6	-32.0	71		
1	2.8353	42.2	-36.0	71		
1	2.8354	41.2	-42.0	71		
1	2.8355	36.5	-41.0	71		
1	2.8356	36.0	-42.0	71		
1	2.8357	32.6	-43.0	71		
1	2.8358	32.1	-46.0	71		
1	2.8359	0.0	-100.0	71		
1	2.836	0.0	-100.0	71		
1	2.8361	0.0	-100.0	71		
1	2.8362	0.0	-100.0	71		
1	2.8363	0.0	-100.0	71		
1	2.8364	0.0	-100.0	71		
1	2.8365	0.0	-100.0	71		
1	2.8366	0.0	-100.0	71		
1	2.8367	0.0	-100.0	71		
1	2.8368	0.0	-100.0	71		
1	2.8369	0.0	-100.0	71		
1	2.837	0.0	-100.0	71		
1	2.8371	0.0	-100.0	71		
1	2.8372	0.0	-100.0	71		
1	2.8373	0.0	-100.0	71		
1	2.8374	0.0	-100.0	71		
1	2.8375	0.0	-100.0	71		
1	2.8376	0.0	-100.0	71		
1	2.8377	0.0	-100.0	71		
1	2.8441	40.3	-49.0	72		
1	2.8442	40.2	-48.0	72		
1	2.8443	42.7	-47.0	72		
1	2.8444	42.8	-44.0	72		
1	2.8445	42.6	-43.0	72		
1	2.8446	41.8	-44.0	72		
1	2.8447	41.2	-46.0	72		
1	2.8448	0.0	-100.0	72		
1	2.8449	0.0	-100.0	72		
1	2.845	0.0	-100.0	72		
1	2.8451	42.5	-48.0	72		
1	2.8452	43.1	-48.0	72		
1	2.8453	43.3	-48.0	72		
1	2.8454	42.7	-49.0	72		
1	2.8455	0.0	-100.0	72		
1	2.8456	0.0	-100.0	72		
1	2.8457	0.0	-100.0	72		
1	2.8458	0.0	-100.0	72		
1	2.8459	48.6	-49.0	72		
1	2.846	0.0	-100.0	72		
1	2.8461	0.0	-100.0	72		
1	2.8462	49.0	-49.0	72		
1	2.8463	48.9	-46.0	72		
1	2.8464	48.8	-46.0	72		
1	2.8465	41.8	-45.0	72		
1	2.8466	41.2	-42.0	72		
1	2.8467	41.0	-40.0	72		
1	2.8468	40.8	-39.0	72		
1	2.8469	40.7	-39.0	72		
1	2.847	40.8	-39.0	72		
1	2.8471	41.0	-39.0	72		
1	2.8472	41.1	-40.0	72		
1	2.8473	41.4	-43.0	72		
1	2.8474	41.9	-47.0	72		
1	2.8475	42.5	-47.0	72		
1	2.8476	42.4	-46.0	72		
1	2.8477	40.2	-46.0	72		
1	2.8478	34.4	-48.0	72		
1	2.8479	0.0	-100.0	72		
1	2.848	42.8	-50.0	72		
1	2.8481	44.7	-48.0	72		
1	2.8482	44.9	-49.0	72		
1	2.8483	44.5	-48.0	72		
1	2.8484	43.5	-47.0	72		
1	2.8485	43.6	-49.0	72		
1	2.8486	39.5	-47.0	72		
1	2.8487	39.4	-47.0	72		
1	2.8488	43.9	-48.0	72		
1	2.8489	39.2	-49.0	72		
1	2.849	39.5	-46.0	72		
1	2.8491	39.8	-45.0	72		
1	2.8492	40.1	-45.0	72		
1	2.8493	41.0	-46.0	72		
1	2.8494	37.1	-45.0	72		
1	2.8495	38.0	-44.0	72		
1	2.8496	38.0	-43.0	72		
1	2.8497	38.0	-45.0	72		
1	2.8498	39.4	-48.0	72		
1	2.8499	40.6	-50.0	72		
1	2.85	0.0	-100.0	72		
1	2.8501	0.0	-100.0	72		
1	2.8502	0.0	-100.0	72		
1	2.8503	0.0	-100.0	72		
1	2.8504	0.0	-100.0	72		
1	2.8505	0.0	-100.0	72		
1	2.8506	42.7	-48.0	72		
1	2.8507	42.8	-46.0	72		
1	2.8508	42.9	-46.0	72		
1	2.8509	42.8	-47.0	72		
1	2.851	42.1	-48.0	72		
1	2.8511	41.6	-47.0	72		
1	2.8512	41.7	-45.0	72		
1	2.8513	41.9	-45.0	72		
1	2.8514	42.0	-48.0	72		
1	2.8515	0.0	-100.0	72		
1	2.8516	0.0	-100.0	72		
1	2.8517	0.0	-100.0	72		
1	2.8518	0.0	-100.0	72		
1	2.8519	0.0	-100.0	72		
1	2.852	0.0	-100.0	72		
1	2.8521	0.0	-100.0	72		
1	2.8522	0.0	-100.0	72		
1	2.8523	0.0	-100.0	72		
1	2.8524	0.0	-100.0	72		
1	2.8525	0.0	-100.0	72		
1	2.8526	0.0	-100.0	72		
1	2.8527	0.0	-100.0	72		
1	2.8528	0.0	-100.0	72		
1	2.8529	40.3	-49.0	72		
1	2.853	39.8	-48.0	72		
1	2.8531	40.0	-47.0	72		
1	2.8532	0.0	-100.0	72		
1	2.8533	0.0	-100.0	72		
1	2.8534	0.0	-100.0	72		
1	2.8535	0.0	-100.0	72		
1	2.8536	0.0	-100.0	72		
1	2.8537	0.0	-100.0	72		
1	2.8538	0.0	-100.0	72		
1	2.8539	0.0	-100.0	72		
1	2.854	0.0	-100.0	72		
1	2.8541	0.0	-100.0	72		
1	2.8542	0.0	-100.0	72		
1	2.8543	0.0	-100.0	72		
1	2.8544	0.0	-100.0	72		
1	2.8545	0.0	-100.0	72		
1	2.8546	0.0	-100.0	72		
1	2.8547	0.0	-100.0	72		
1	2.8548	0.0	-100.0	72		
1	2.8549	0.0	-100.0	72		
1	2.855	0.0	-100.0	72		
1	2.8577	43.0	-49.0	73		
1	2.8578	42.8	-49.0	73		
1	2.8579	0.0	-100.0	73		
1	2.858	0.0	-100.0	73		
1	2.8581	0.0	-100.0	73		
1	2.8582	0.0	-100.0	73		
1	2.8583	41.0	-50.0	73		
1	2.8584	0.0	-100.0	73		
1	2.8585	0.0	-100.0	73		
1	2.8586	0.0	-100.0	73		
1	2.8587	0.0	-100.0	73		
1	2.8588	0.0	-100.0	73		
1	2.8589	0.0	-100.0	73		
1	2.859	0.0	-100.0	73		
1	2.8591	0.0	-100.0	73		
1	2.8592	0.0	-100.0	73		
1	2.8593	43.4	-50.0	73		
1	2.8594	0.0	-100.0	73		
1	2.8595	0.0	-100.0	73		
1	2.8596	0.0	-100.0	73		
1	2.8597	0.0	-100.0	73		
1	2.8598	0.0	-100.0	73		
1	2.8599	0.0	-100.0	73		
1	2.86	0.0	-100.0	73		
1	2.8601	0.0	-100.0	73		
1	2.8602	0.0	-100.0	73		
1	2.8603	0.0	-100.0	73		
1	2.8604	0.0	-100.0	73		
1	2.8605	0.0	-100.0	73		
1	2.8606	0.0	-100.0	73		
1	2.8607	0.0	-100.0	73		
1	2.8608	0.0	-100.0	73		
1	2.8609	0.0	-100.0	73		
1	2.861	0.0	-100.0	73		
1	2.8611	40.2	-49.0	73		
1	2.8612	0.0	-100.0	73		
1	2.8613	0.0	-100.0	73		
1	2.8614	0.0	-100.0	73		
1	2.8615	0.0	-100.0	73		
1	2.8616	0.0	-100.0	73		
1	2.8617	0.0	-100.0	73		
1	2.8618	0.0	-100.0	73		
1	2.8619	0.0	-100.0	73		
1	2.862	0.0	-100.0	73		
1	2.8621	0.0	-100.0	73		
1	2.8622	0.0	-100.0	73		
1	2.8623	0.0	-100.0	73		
1	2.8624	0.0	-100.0	73		
1	2.8625	0.0	-100.0	73		
1	2.8626	0.0	-100.0	73		
1	2.8627	0.0	-100.0	73		
1	2.8628	0.0	-100.0	73		
1	2.8629	0.0	-100.0	73		
1	2.863	0.0	-100.0	73		
1	2.8753	73.6	-47.0	74		
1	2.8754	72.2	-44.0	74		
1	2.8755	71.4	-44.0	74		
1	2.8756	64.1	-48.0	74		
1	2.8757	63.1	-44.0	74		
1	2.8758	62.0	-43.0	74		
1	2.8759	60.9	-45.0	74		
1	2.876	21.1	-48.0	74		
1	2.8761	0.0	-100.0	74		
1	2.8762	0.0	-100.0	74		
1	2.8763	0.0	-100.0	74		
1	2.8764	0.0	-100.0	74		
1	2.8765	50.4	-48.0	74		
1	2.8766	50.4	-48.0	74		
1	2.8767	46.2	-44.0	74		
1	2.8768	45.9	-38.0	74		
1	2.8769	45.2	-33.0	74		
1	2.877	44.3	-31.0	74		
1	2.8771	43.3	-29.0	74		
1	2.8772	42.4	-29.0	74		
1	2.8773	41.5	-30.0	74		
1	2.8774	40.8	-33.0	74		
1	2.8775	40.2	-36.0	74		
1	2.8776	34.2	-38.0	74		
1	2.8777	33.0	-37.0	74		
1	2.8778	31.7	-40.0	74		
1	2.8779	31.2	-45.0	74		
1	2.878	0.0	-100.0	74		
1	2.8781	0.0	-100.0	74		
1	2.8782	0.0	-100.0	74		
1	2.8783	0.0	-100.0	74		
1	2.8784	0.0	-100.0	74		
1	2.8785	0.0	-100.0	74		
1	2.8786	0.0	-100.0	74		
1	2.8787	0.0	-100.0	74		
1	2.8788	0.0	-100.0	74		
1	2.8789	0.0	-100.0	74		
1	2.879	0.0	-100.0	74		
1	2.8791	0.0	-100.0	74		
1	2.8792	0.0	-100.0	74		
1	2.8793	0.0	-100.0	74		
1	2.8794	0.0	-100.0	74		
1	2.8795	0.0	-100.0	74		
1	2.8796	0.0	-100.0	74		
1	2.8797	0.0	-100.0	74		
1	2.8798	0.0	-100.0	74		
1	2.885	42.7	-50.0	75		
1	2.8851	42.2	-50.0	75		
1	2.8852	0.0	-100.0	75		
1	2.8853	0.0	-100.0	75		
1	2.8854	0.0	-100.0	75		
1	2.8855	0.0	-100.0	75		
1	2.8856	42.2	-50.0	75		
1	2.8857	42.4	-48.0	75		
1	2.8858	42.3	-46.0	75		
1	2.8859	42.2	-47.0	75		
1	2.886	40.5	-50.0	75		
1	2.8861	0.0	-100.0	75		
1	2.8862	0.0	-100.0	75		
1	2.8863	42.4	-49.0	75		
1	2.8864	42.8	-48.0	75		
1	2.8865	42.1	-49.0	75		
1	2.8866	0.0	-100.0	75		
1	2.8867	0.0	-100.0	75		
1	2.8868	0.0	-100.0	75		
1	2.8869	0.0	-100.0	75		
1	2.887	0.0	-100.0	75		
1	2.8871	0.0	-100.0	75		
1	2.8872	0.0	-100.0	75		
1	2.8873	0.0	-100.0	75		
1	2.8874	0.0	-100.0	75		
1	2.8875	0.0	-100.0	75		
1	2.8876	0.0	-100.0	75		
1	2.8877	0.0	-100.0	75		
1	2.8878	0.0	-100.0	75		
1	2.8879	0.0	-100.0	75		
1	2.888	47.2	-49.0	75		
1	2.8881	47.3	-47.0	75		
1	2.8882	43.3	-46.0	75		
1	2.8883	43.3	-45.0	75		
1	2.8884	42.2	-48.0	75		
1	2.8885	0.0	-100.0	75		
1	2.8886	0.0	-100.0	75		
1	2.8887	0.0	-100.0	75		
1	2.8888	41.7	-50.0	75		
1	2.8889	42.1	-48.0	75		
1	2.889	44.4	-46.0	75		
1	2.8891	44.4	-47.0	75		
1	2.8892	44.0	-48.0	75		
1	2.8893	38.1	-48.0	75		
1	2.8894	38.9	-47.0	75		
1	2.8895	39.9	-46.0	75		
1	2.8896	40.5	-47.0	75		
1	2.8897	35.4	-49.0	75		
1	2.8898	35.5	-47.0	75		
1	2.8899	35.6	-49.0	75		
1	2.89	0.0	-100.0	75		
1	2.8901	0.0	-100.0	75		
1	2.8902	43.5	-49.0	75		
1	2.8903	43.6	-49.0	75		
1	2.8904	47.4	-49.0	75		
1	2.8905	46.8	-48.0	75		
1	2.8906	46.5	-48.0	75		
1	2.8907	47.1	-49.0	75		
1	2.8908	0.0	-100.0	75		
1	2.8909	38.4	-50.0	75		
1	2.891	43.1	-49.0	75		
1	2.8911	42.3	-50.0	75		
1	2.8912	0.0	-100.0	75		
1	2.8913	0.0	-100.0	75		
1	2.8914	0.0	-100.0	75		
1	2.8915	0.0	-100.0	75		
1	2.8916	0.0	-100.0	75		
1	2.8917	0.0	-100.0	75		
1	2.8918	0.0	-100.0	75		
1	2.8919	0.0	-100.0	75		
1	2.892	0.0	-100.0	75		
1	2.8921	0.0	-100.0	75		
1	2.8922	0.0	-100.0	75		
1	2.8923	0.0	-100.0	75		
1	2.8924	0.0	-100.0	75		
1	2.8925	0.0	-100.0	75		
1	2.8926	0.0	-100.0	75		
1	2.8927	0.0	-100.0	75		
1	2.8928	0.0	-100.0	75		
1	2.8929	0.0	-100.0	75		
1	2.893	0.0	-100.0	75		
1	2.8931	44.3	-49.0	75		
1	2.8932	0.0	-100.0	75		
1	2.8933	0.0	-100.0	75		
1	2.8934	0.0	-100.0	75		
1	2.8935	0.0	-100.0	75		
1	2.8936	0.0	-100.0	75		
1	2.8937	0.0	-100.0	75		
1	2.8938	0.0	-100.0	75		
1	2.8939	0.0	-100.0	75		
1	2.894	0.0	-100.0	75		
1	2.8941	0.0	-100.0	75		
1	2.8942	0.0	-100.0	75		
1	2.8943	0.0	-100.0	75		
1	2.8944	0.0	-100.0	75		
1	2.8945	0.0	-100.0	75		
1	2.8946	0.0	-100.0	75		
1	2.8947	0.0	-100.0	75		
1	2.8948	0.0	-100.0	75		
1	2.8949	0.0	-100.0	75		
1	2.895	0.0	-100.0	75		
1	2.9006	42.9	-50.0	76		
1	2.9007	0.0	-100.0	76		
1	2.9008	0.0	-100.0	76		
1	2.9009	0.0	-100.0	76		
1	2.901	0.0	-100.0	76		
1	2.9011	0.0	-100.0	76		
1	2.9012	0.0	-100.0	76		
1	2.9013	0.0	-100.0	76		
1	2.9014	0.0	-100.0	76		
1	2.9015	0.0	-100.0	76		
1	2.9016	0.0	-100.0	76		
1	2.9017	0.0	-100.0	76		
1	2.9018	0.0	-100.0	76		
1	2.9019	0.0	-100.0	76		
1	2.902	0.0	-100.0	76		
1	2.9021	0.0	-100.0	76		
1	2.9022	0.0	-100.0	76		
1	2.9023	0.0	-100.0	76		
1	2.9024	0.0	-100.0	76		
1	2.9025	0.0	-100.0	76		
1	2.9042	40.1	-50.0	77		
1	2.9043	0.0	-100.0	77		
1	2.9044	0.0	-100.0	77		
1	2.9045	0.0	-100.0	77		
1	2.9046	0.0	-100.0	77		
1	2.9047	0.0	-100.0	77		
1	2.9048	0.0	-100.0	77		
1	2.9049	0.0	-100.0	77		
1	2.905	0.0	-100.0	77		
1	2.9051	0.0	-100.0	77		
1	2.9052	0.0	-100.0	77		
1	2.9053	0.0	-100.0	77		
1	2.9054	0.0	-100.0	77		
1	2.9055	0.0	-100.0	77		
1	2.9056	0.0	-100.0	77		
1	2.9057	0.0	-100.0	77		
1	2.9058	0.0	-100.0	77		
1	2.9059	0.0	-100.0	77		
1	2.906	0.0	-100.0	77		
1	2.9061	0.0	-100.0	77		
1	2.9214	44.0	-46.0	78		
1	2.9215	42.7	-44.0	78		
1	2.9216	41.6	-42.0	78		
1	2.9217	40.9	-41.0	78		
1	2.9218	40.3	-41.0	78		
1	2.9219	39.4	-45.0	78		
1	2.922	33.6	-46.0	78		
1	2.9221	33.6	-47.0	78		
1	2.9222	0.0	-100.0	78		
1	2.9223	0.0	-100.0	78		
1	2.9224	0.0	-100.0	78		
1	2.9225	0.0	-100.0	78		
1	2.9226	0.0	-100.0	78		
1	2.9227	0.0	-100.0	78		
1	2.9228	0.0	-100.0	78		
1	2.9229	0.0	-100.0	78		
1	2.923	0.0	-100.0	78		
1	2.9231	0.0	-100.0	78		
1	2.9232	0.0	-100.0	78		
1	2.9233	0.0	-100.0	78		
1	2.9234	0.0	-100.0	78		
1	2.9235	0.0	-100.0	78		
1	2.9236	0.0	-100.0	78		
1	2.9237	0.0	-100.0	78		
1	2.9238	0.0	-100.0	78		
1	2.9239	0.0	-100.0	78		
1	2.924	0.0	-100.0	78		
1	2.9297	41.1	-50.0	79		
1	2.9298	40.9	-47.0	79		
1	2.9299	40.4	-47.0	79		
1	2.93	39.6	-49.0	79		
1	2.9301	35.7	-48.0	79		
1	2.9302	36.0	-48.0	79		
1	2.9303	0.0	-100.0	79		
1	2.9304	0.0	-100.0	79		
1	2.9305	0.0	-100.0	79		
1	2.9306	0.0	-100.0	79		
1	2.9307	0.0	-100.0	79		
1	2.9308	0.0	-100.0	79		
1	2.9309	0.0	-100.0	79		
1	2.931	0.0	-100.0	79		
1	2.9311	0.0	-100.0	79		
1	2.9312	0.0	-100.0	79		
1	2.9313	0.0	-100.0	79		
1	2.9314	0.0	-100.0	79		
1	2.9315	0.0	-100.0	79		
1	2.9316	0.0	-100.0	79		
1	2.9317	0.0	-100.0	79		
1	2.9318	0.0	-100.0	79		
1	2.9319	0.0	-100.0	79		
1	2.932	0.0	-100.0	79		
1	2.9321	42.4	-48.0	79		
1	2.9322	42.7	-46.0	79		
1	2.9323	43.0	-45.0	79		
1	2.9324	43.1	-46.0	79		
1	2.9325	42.9	-47.0	79		
1	2.9326	42.5	-46.0	79		
1	2.9327	41.5	-45.0	79		
1	2.9328	41.0	-46.0	79		
1	2.9329	40.9	-48.0	79		
1	2.933	44.9	-49.0	79		
1	2.9331	44.7	-47.0	79		
1	2.9332	44.5	-47.0	79		
1	2.9333	44.2	-47.0	79		
1	2.9334	44.1	-47.0	79		
1	2.9335	43.9	-48.0	79		
1	2.9336	0.0	-100.0	79		
1	2.9337	0.0	-100.0	79		
1	2.9338	0.0	-100.0	79		
1	2.9339	0.0	-100.0	79		
1	2.934	0.0	-100.0	79		
1	2.9341	0.0	-100.0	79		
1	2.9342	0.0	-100.0	79		
1	2.9343	0.0	-100.0	79		
1	2.9344	0.0	-100.0	79		
1	2.9345	0.0	-100.0	79		
1	2.9346	0.0	-100.0	79		
1	2.9347	0.0	-100.0	79		
1	2.9348	0.0	-100.0	79		
1	2.9349	0.0	-100.0	79		
1	2.935	0.0	-100.0	79		
1	2.9351	0.0	-100.0	79		
1	2.9352	0.0	-100.0	79		
1	2.9353	0.0	-100.0	79		
1	2.9354	0.0	-100.0	79		
1	2.9363	42.8	-50.0	80		
1	2.9364	42.3	-50.0	80		
1	2.9365	0.0	-100.0	80		
1	2.9366	0.0	-100.0	80		
1	2.9367	0.0	-100.0	80		
1	2.9368	0.0	-100.0	80		
1	2.9369	0.0	-100.0	80		
1	2.937	0.0	-100.0	80		
1	2.9371	0.0	-100.0	80		
1	2.9372	0.0	-100.0	80		
1	2.9373	0.0	-100.0	80		
1	2.9374	0.0	-100.0	80		
1	2.9375	0.0	-100.0	80		
1	2.9376	0.0	-100.0	80		
1	2.9377	0.0	-100.0	80		
1	2.9378	0.0	-100.0	80		
1	2.9379	0.0	-100.0	80		
1	2.938	0.0	-100.0	80		
1	2.9381	0.0	-100.0	80		
1	2.9382	0.0	-100.0	80		
1	2.9383	0.0	-100.0	80		
1	2.9843	28.5	-46.0	81		
1	2.9844	21.3	-44.0	81		
1	2.9845	21.2	-43.0	81		
1	2.9846	21.1	-46.0	81		
1	2.9847	0.0	-100.0	81		
1	2.9848	0.0	-100.0	81		
1	2.9849	0.0	-100.0	81		
1	2.985	0.0	-100.0	81		
1	2.9851	0.0	-100.0	81		
1	2.9852	0.0	-100.0	81		
1	2.9853	0.0	-100.0	81		
1	2.9854	0.0	-100.0	81		
1	2.9855	0.0	-100.0	81		
1	2.9856	0.0	-100.0	81		
1	2.9857	0.0	-100.0	81		
1	2.9858	0.0	-100.0	81		
1	2.9859	0.0	-100.0	81		
1	2.986	0.0	-100.0	81		
1	2.9861	0.0	-100.0	81		
1	2.9862	0.0	-100.0	81		
1	2.9863	0.0	-100.0	81		
1	2.9864	0.0	-100.0	81		
1	2.9865	0.0	-100.0	81		
1	3.0128	49.1	-48.0	82		
1	3.0129	48.1	-47.0	82		
1	3.013	47.3	-47.0	82		
1	3.0131	46.4	-48.0	82		
1	3.0132	45.0	-48.0	82		
1	3.0133	41.9	-44.0	82		
1	3.0134	40.7	-42.0	82		
1	3.0135	39.4	-42.0	82		
1	3.0136	38.7	-43.0	82		
1	3.0137	38.3	-47.0	82		
1	3.0138	0.0	-100.0	82		
1	3.0139	0.0	-100.0	82		
1	3.014	0.0	-100.0	82		
1	3.0141	0.0	-100.0	82		
1	3.0142	0.0	-100.0	82		
1	3.0143	0.0	-100.0	82		
1	3.0144	0.0	-100.0	82		
1	3.0145	0.0	-100.0	82		
1	3.0146	0.0	-100.0	82		
1	3.0147	0.0	-100.0	82		
1	3.0148	0.0	-100.0	82		
1	3.0149	0.0	-100.0	82		
1	3.015	0.0	-100.0	82		
1	3.0151	0.0	-100.0	82		
1	3.0152	0.0	-100.0	82		
1	3.0153	0.0	-100.0	82		
1	3.0154	0.0	-100.0	82		
1	3.0155	0.0	-100.0	82		
1	3.0156	0.0	-100.0	82		
1	3.0602	48.5	-50.0	83		
1	3.0603	47.7	-47.0	83		
1	3.0604	46.9	-47.0	83		
1	3.0605	46.0	-48.0	83		
1	3.0606	0.0	-100.0	83		
1	3.0607	0.0	-100.0	83		
1	3.0608	39.1	-49.0	83		
1	3.0609	0.0	-100.0	83		
1	3.061	0.0	-100.0	83		
1	3.0611	0.0	-100.0	83		
1	3.0612	0.0	-100.0	83		
1	3.0613	0.0	-100.0	83		
1	3.0614	0.0	-100.0	83		
1	3.0615	0.0	-100.0	83		
1	3.0616	0.0	-100.0	83		
1	3.0617	0.0	-100.0	83		
1	3.0618	0.0	-100.0	83		
1	3.0619	0.0	-100.0	83		
1	3.062	0.0	-100.0	83		
1	3.0621	0.0	-100.0	83		
1	3.0622	0.0	-100.0	83		
1	3.0623	0.0	-100.0	83		
1	3.0624	0.0	-100.0	83		
1	3.0625	0.0	-100.0	83		
1	3.0626	0.0	-100.0	83		
1	3.0627	0.0	-100.0	83		
1	3.1034	48.2	-49.0	84		
1	3.1035	47.3	-46.0	84		
1	3.1036	46.5	-46.0	84		
1	3.1037	45.8	-49.0	84		
1	3.1038	0.0	-100.0	84		
1	3.1039	0.0	-100.0	84		
1	3.104	0.0	-100.0	84		
1	3.1041	0.0	-100.0	84		
1	3.1042	0.0	-100.0	84		
1	3.1043	0.0	-100.0	84		
1	3.1044	0.0	-100.0	84		
1	3.1045	0.0	-100.0	84		
1	3.1046	0.0	-100.0	84		
1	3.1047	0.0	-100.0	84		
1	3.1048	0.0	-100.0	84		
1	3.1049	0.0	-100.0	84		
1	3.105	0.0	-100.0	84		
1	3.1051	0.0	-100.0	84		
1	3.1052	0.0	-100.0	84		
1	3.1053	0.0	-100.0	84		
